regime,symbol,date,seed,config,anomaly_type,roc_auc
volatile,BNBUSDT,2024-01-04,47,Butterworth (Matched),level_shift,0.7148606303815571
volatile,BNBUSDT,2024-01-04,47,RRCF,level_shift,0.7167877607471516
volatile,BNBUSDT,2024-01-04,47,Fixed EMA,point,0.998371568627451
volatile,BNBUSDT,2024-01-04,47,Load Adaptive EMA,point,0.9984470588235295
volatile,BNBUSDT,2024-01-04,47,Load-Adaptive EMA (BW-Matched),point,0.9984362745098039
volatile,BNBUSDT,2024-01-04,47,KAMA,point,0.9987058823529412
volatile,BNBUSDT,2024-01-04,47,Butterworth (Default),point,0.997747385620915
volatile,BNBUSDT,2024-01-04,47,Butterworth (Matched),point,0.9976479302832244
volatile,BNBUSDT,2024-01-04,47,RRCF,point,0.999406862745098
volatile,BNBUSDT,2024-01-20,48,Fixed EMA,all,0.8459154235369307
volatile,BNBUSDT,2024-01-20,48,Load Adaptive EMA,all,0.829331538610209
volatile,BNBUSDT,2024-01-20,48,Load-Adaptive EMA (BW-Matched),all,0.8482262812428123
volatile,BNBUSDT,2024-01-20,48,KAMA,all,0.8711360399509425
volatile,BNBUSDT,2024-01-20,48,Butterworth (Default),all,0.8746428791595784
volatile,BNBUSDT,2024-01-20,48,Butterworth (Matched),all,0.8742575921974822
volatile,BNBUSDT,2024-01-20,48,RRCF,all,0.8727536633616833
volatile,BNBUSDT,2024-01-20,48,Fixed EMA,level_shift,0.6471557174984539
volatile,BNBUSDT,2024-01-20,48,Load Adaptive EMA,level_shift,0.6079418389563326
volatile,BNBUSDT,2024-01-20,48,Load-Adaptive EMA (BW-Matched),level_shift,0.6625345230327604
volatile,BNBUSDT,2024-01-20,48,KAMA,level_shift,0.5568814527664157
volatile,BNBUSDT,2024-01-20,48,Butterworth (Default),level_shift,0.7125566982845691
volatile,BNBUSDT,2024-01-20,48,Butterworth (Matched),level_shift,0.7179318507440821
volatile,BNBUSDT,2024-01-20,48,RRCF,level_shift,0.6826282828968199
volatile,BNBUSDT,2024-01-20,48,Fixed EMA,point,0.9984039215686275
volatile,BNBUSDT,2024-01-20,48,Load Adaptive EMA,point,0.9985117647058824
volatile,BNBUSDT,2024-01-20,48,Load-Adaptive EMA (BW-Matched),point,0.9985117647058823
volatile,BNBUSDT,2024-01-20,48,KAMA,point,0.9986710239651416
volatile,BNBUSDT,2024-01-20,48,Butterworth (Default),point,0.9980966230936819
volatile,BNBUSDT,2024-01-20,48,Butterworth (Matched),point,0.9980971677559913
volatile,BNBUSDT,2024-01-20,48,RRCF,point,0.9990941176470588
volatile,XRPUSDT,2024-01-05,49,Fixed EMA,all,0.827533264625325
volatile,XRPUSDT,2024-01-05,49,Load Adaptive EMA,all,0.8108822891524995
volatile,XRPUSDT,2024-01-05,49,Load-Adaptive EMA (BW-Matched),all,0.8258516672292371
volatile,XRPUSDT,2024-01-05,49,KAMA,all,0.900453343118339
volatile,XRPUSDT,2024-01-05,49,Butterworth (Default),all,0.8525121954950998
volatile,XRPUSDT,2024-01-05,49,Butterworth (Matched),all,0.8515053138213109
volatile,XRPUSDT,2024-01-05,49,RRCF,all,0.879252715252485
volatile,XRPUSDT,2024-01-05,49,Fixed EMA,level_shift,0.6371120865708855
volatile,XRPUSDT,2024-01-05,49,Load Adaptive EMA,level_shift,0.5585640860496832
volatile,XRPUSDT,2024-01-05,49,Load-Adaptive EMA (BW-Matched),level_shift,0.644322407623298
volatile,XRPUSDT,2024-01-05,49,KAMA,level_shift,0.565619542831266
volatile,XRPUSDT,2024-01-05,49,Butterworth (Default),level_shift,0.687617695484752
volatile,XRPUSDT,2024-01-05,49,Butterworth (Matched),level_shift,0.6901714115073927
volatile,XRPUSDT,2024-01-05,49,RRCF,level_shift,0.7040318110063222
volatile,XRPUSDT,2024-01-05,49,Fixed EMA,point,0.9983607843137254
volatile,XRPUSDT,2024-01-05,49,Load Adaptive EMA,point,0.9983823529411765
volatile,XRPUSDT,2024-01-05,49,Load-Adaptive EMA (BW-Matched),point,0.9983607843137254
volatile,XRPUSDT,2024-01-05,49,KAMA,point,0.9987705882352942
volatile,XRPUSDT,2024-01-05,49,Butterworth (Default),point,0.99755522875817
volatile,XRPUSDT,2024-01-05,49,Butterworth (Matched),point,0.9976165577342048
volatile,XRPUSDT,2024-01-05,49,RRCF,point,0.9993899782135077
mean_reverting,XRPUSDT,2024-01-24,0,Fixed EMA,all,0.8413401877124842
mean_reverting,XRPUSDT,2024-01-24,0,Load Adaptive EMA,all,0.8079625051254483
mean_reverting,XRPUSDT,2024-01-24,0,Load-Adaptive EMA (BW-Matched),all,0.838125857604551
mean_reverting,XRPUSDT,2024-01-24,0,KAMA,all,0.9073388631674787
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Default),all,0.8706074584556176
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Matched),all,0.8709168176050676
mean_reverting,XRPUSDT,2024-01-24,0,RRCF,all,0.8781672768775284
mean_reverting,XRPUSDT,2024-01-24,0,Fixed EMA,level_shift,0.6638260575564111
mean_reverting,XRPUSDT,2024-01-24,0,Load Adaptive EMA,level_shift,0.5531832463204834
mean_reverting,XRPUSDT,2024-01-24,0,Load-Adaptive EMA (BW-Matched),level_shift,0.6552436918222135
mean_reverting,XRPUSDT,2024-01-24,0,KAMA,level_shift,0.5890421339672987
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Default),level_shift,0.7192988891393343
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Matched),level_shift,0.7235458751644817
mean_reverting,XRPUSDT,2024-01-24,0,RRCF,level_shift,0.6885932245723476
mean_reverting,XRPUSDT,2024-01-24,0,Fixed EMA,point,0.998393137254902
mean_reverting,XRPUSDT,2024-01-24,0,Load Adaptive EMA,point,0.9984039215686275
mean_reverting,XRPUSDT,2024-01-24,0,Load-Adaptive EMA (BW-Matched),point,0.998393137254902
mean_reverting,XRPUSDT,2024-01-24,0,KAMA,point,0.9988784313725491
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Default),point,0.9966928104575163
mean_reverting,XRPUSDT,2024-01-24,0,Butterworth (Matched),point,0.9966980392156863
mean_reverting,XRPUSDT,2024-01-24,0,RRCF,point,0.99945
mean_reverting,ETHUSDT,2024-01-27,1,Fixed EMA,all,0.8147321103896739
mean_reverting,ETHUSDT,2024-01-27,1,Load Adaptive EMA,all,0.8259398702354998
mean_reverting,ETHUSDT,2024-01-27,1,Load-Adaptive EMA (BW-Matched),all,0.8109496976051952
mean_reverting,ETHUSDT,2024-01-27,1,KAMA,all,0.9211330176913901
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Default),all,0.8226372705995746
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Matched),all,0.8213589463148153
mean_reverting,ETHUSDT,2024-01-27,1,RRCF,all,0.8642781120525623
mean_reverting,ETHUSDT,2024-01-27,1,Fixed EMA,level_shift,0.6291234814778425
mean_reverting,ETHUSDT,2024-01-27,1,Load Adaptive EMA,level_shift,0.6075655524759969
mean_reverting,ETHUSDT,2024-01-27,1,Load-Adaptive EMA (BW-Matched),level_shift,0.6412548666859956
mean_reverting,ETHUSDT,2024-01-27,1,KAMA,level_shift,0.555095816983275
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Default),level_shift,0.6758233312074304
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Matched),level_shift,0.6775026873783514
mean_reverting,ETHUSDT,2024-01-27,1,RRCF,level_shift,0.6559663229946493
mean_reverting,ETHUSDT,2024-01-27,1,Fixed EMA,point,0.9982535947712419
mean_reverting,ETHUSDT,2024-01-27,1,Load Adaptive EMA,point,0.9981167755991286
mean_reverting,ETHUSDT,2024-01-27,1,Load-Adaptive EMA (BW-Matched),point,0.997239651416122
mean_reverting,ETHUSDT,2024-01-27,1,KAMA,point,0.9984578431372549
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Default),point,0.990706862745098
mean_reverting,ETHUSDT,2024-01-27,1,Butterworth (Matched),point,0.9898321350762527
mean_reverting,ETHUSDT,2024-01-27,1,RRCF,point,0.998921568627451
mean_reverting,BTCUSDT,2024-01-24,2,Fixed EMA,all,0.8087842350504881
mean_reverting,BTCUSDT,2024-01-24,2,Load Adaptive EMA,all,0.8280708893662148
mean_reverting,BTCUSDT,2024-01-24,2,Load-Adaptive EMA (BW-Matched),all,0.8110588675855088
mean_reverting,BTCUSDT,2024-01-24,2,KAMA,all,0.9131609565942481
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Default),all,0.8147916355465441
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Matched),all,0.8114642309833321
mean_reverting,BTCUSDT,2024-01-24,2,RRCF,all,0.8715249280750299
mean_reverting,BTCUSDT,2024-01-24,2,Fixed EMA,level_shift,0.5956451388118769
mean_reverting,BTCUSDT,2024-01-24,2,Load Adaptive EMA,level_shift,0.6044381171032216
mean_reverting,BTCUSDT,2024-01-24,2,Load-Adaptive EMA (BW-Matched),level_shift,0.6056660483363305
mean_reverting,BTCUSDT,2024-01-24,2,KAMA,level_shift,0.5747978248353365
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Default),level_shift,0.5977991184002732
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Matched),level_shift,0.5949499614838357
mean_reverting,BTCUSDT,2024-01-24,2,RRCF,level_shift,0.6378647390710976
mean_reverting,BTCUSDT,2024-01-24,2,Fixed EMA,point,0.9984039215686276
mean_reverting,BTCUSDT,2024-01-24,2,Load Adaptive EMA,point,0.9984470588235294
mean_reverting,BTCUSDT,2024-01-24,2,Load-Adaptive EMA (BW-Matched),point,0.9984254901960785
mean_reverting,BTCUSDT,2024-01-24,2,KAMA,point,0.9983333333333333
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Default),point,0.9963180827886711
mean_reverting,BTCUSDT,2024-01-24,2,Butterworth (Matched),point,0.9961002178649239
mean_reverting,BTCUSDT,2024-01-24,2,RRCF,point,0.9987690631808279
mean_reverting,SOLUSDT,2024-01-20,3,Fixed EMA,all,0.8251900944640094
mean_reverting,SOLUSDT,2024-01-20,3,Load Adaptive EMA,all,0.8153385651292545
mean_reverting,SOLUSDT,2024-01-20,3,Load-Adaptive EMA (BW-Matched),all,0.8194238328663414
mean_reverting,SOLUSDT,2024-01-20,3,KAMA,all,0.910853363048042
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Default),all,0.8547337838294833
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Matched),all,0.8516813479163183
mean_reverting,SOLUSDT,2024-01-20,3,RRCF,all,0.8924309798345271
mean_reverting,SOLUSDT,2024-01-20,3,Fixed EMA,level_shift,0.5985468672932703
mean_reverting,SOLUSDT,2024-01-20,3,Load Adaptive EMA,level_shift,0.5195908588542056
mean_reverting,SOLUSDT,2024-01-20,3,Load-Adaptive EMA (BW-Matched),level_shift,0.5959597581690408
mean_reverting,SOLUSDT,2024-01-20,3,KAMA,level_shift,0.5299732716537618
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Default),level_shift,0.6581497764679322
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Matched),level_shift,0.664064835939307
mean_reverting,SOLUSDT,2024-01-20,3,RRCF,level_shift,0.6854234314033224
mean_reverting,SOLUSDT,2024-01-20,3,Fixed EMA,point,0.9983607843137254
mean_reverting,SOLUSDT,2024-01-20,3,Load Adaptive EMA,point,0.9983660130718954
mean_reverting,SOLUSDT,2024-01-20,3,Load-Adaptive EMA (BW-Matched),point,0.9983823529411764
mean_reverting,SOLUSDT,2024-01-20,3,KAMA,point,0.9985185185185185
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Default),point,0.9940209150326798
mean_reverting,SOLUSDT,2024-01-20,3,Butterworth (Matched),point,0.9937398692810459
mean_reverting,SOLUSDT,2024-01-20,3,RRCF,point,0.9994662309368192
mean_reverting,SOLUSDT,2024-01-15,4,Fixed EMA,all,0.835312518678641
mean_reverting,SOLUSDT,2024-01-15,4,Load Adaptive EMA,all,0.8223553194604646
mean_reverting,SOLUSDT,2024-01-15,4,Load-Adaptive EMA (BW-Matched),all,0.8367797715982583
mean_reverting,SOLUSDT,2024-01-15,4,KAMA,all,0.9143542671377078
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Default),all,0.8566914991622044
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Matched),all,0.856669259619017
mean_reverting,SOLUSDT,2024-01-15,4,RRCF,all,0.8702472942566093
mean_reverting,SOLUSDT,2024-01-15,4,Fixed EMA,level_shift,0.6368116674885689
mean_reverting,SOLUSDT,2024-01-15,4,Load Adaptive EMA,level_shift,0.5573257483667102
mean_reverting,SOLUSDT,2024-01-15,4,Load-Adaptive EMA (BW-Matched),level_shift,0.6350960139942818
mean_reverting,SOLUSDT,2024-01-15,4,KAMA,level_shift,0.5561578234678719
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Default),level_shift,0.6755690646384647
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Matched),level_shift,0.6780312411925971
mean_reverting,SOLUSDT,2024-01-15,4,RRCF,level_shift,0.6597625123466397
mean_reverting,SOLUSDT,2024-01-15,4,Fixed EMA,point,0.9983986928104576
mean_reverting,SOLUSDT,2024-01-15,4,Load Adaptive EMA,point,0.9983823529411765
mean_reverting,SOLUSDT,2024-01-15,4,Load-Adaptive EMA (BW-Matched),point,0.9983769063180828
mean_reverting,SOLUSDT,2024-01-15,4,KAMA,point,0.9988460784313725
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Default),point,0.9963699346405229
mean_reverting,SOLUSDT,2024-01-15,4,Butterworth (Matched),point,0.996368954248366
mean_reverting,SOLUSDT,2024-01-15,4,RRCF,point,0.9993899782135076
mean_reverting,SOLUSDT,2024-01-30,5,Fixed EMA,all,0.8129224362308421
mean_reverting,SOLUSDT,2024-01-30,5,Load Adaptive EMA,all,0.8010661031887601
mean_reverting,SOLUSDT,2024-01-30,5,Load-Adaptive EMA (BW-Matched),all,0.8148765103236888
mean_reverting,SOLUSDT,2024-01-30,5,KAMA,all,0.8930921800242364
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Default),all,0.8199665506621512
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Matched),all,0.8167801562526883
mean_reverting,SOLUSDT,2024-01-30,5,RRCF,all,0.8596482188544384
mean_reverting,SOLUSDT,2024-01-30,5,Fixed EMA,level_shift,0.6359954743933489
mean_reverting,SOLUSDT,2024-01-30,5,Load Adaptive EMA,level_shift,0.5651593866679676
mean_reverting,SOLUSDT,2024-01-30,5,Load-Adaptive EMA (BW-Matched),level_shift,0.6279152490892634
mean_reverting,SOLUSDT,2024-01-30,5,KAMA,level_shift,0.5760687266245019
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Default),level_shift,0.6673343202487843
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Matched),level_shift,0.6701376985931673
mean_reverting,SOLUSDT,2024-01-30,5,RRCF,level_shift,0.662435346137723
mean_reverting,SOLUSDT,2024-01-30,5,Fixed EMA,point,0.9983072984749456
mean_reverting,SOLUSDT,2024-01-30,5,Load Adaptive EMA,point,0.9983607843137254
mean_reverting,SOLUSDT,2024-01-30,5,Load-Adaptive EMA (BW-Matched),point,0.9982029411764706
mean_reverting,SOLUSDT,2024-01-30,5,KAMA,point,0.9987813725490196
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Default),point,0.9965380174291938
mean_reverting,SOLUSDT,2024-01-30,5,Butterworth (Matched),point,0.9958881263616558
mean_reverting,SOLUSDT,2024-01-30,5,RRCF,point,0.999385294117647
mean_reverting,ETHUSDT,2024-01-02,6,Fixed EMA,all,0.8219929482009289
mean_reverting,ETHUSDT,2024-01-02,6,Load Adaptive EMA,all,0.8283768085614267
mean_reverting,ETHUSDT,2024-01-02,6,Load-Adaptive EMA (BW-Matched),all,0.8100762174763897
mean_reverting,ETHUSDT,2024-01-02,6,KAMA,all,0.9305751906225583
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Default),all,0.8145708508112303
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Matched),all,0.8108761434461699
mean_reverting,ETHUSDT,2024-01-02,6,RRCF,all,0.8982209402468866
mean_reverting,ETHUSDT,2024-01-02,6,Fixed EMA,level_shift,0.5959250957571223
mean_reverting,ETHUSDT,2024-01-02,6,Load Adaptive EMA,level_shift,0.5521152343573237
mean_reverting,ETHUSDT,2024-01-02,6,Load-Adaptive EMA (BW-Matched),level_shift,0.5853769698212969
mean_reverting,ETHUSDT,2024-01-02,6,KAMA,level_shift,0.5503653502513467
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Default),level_shift,0.6222765608486359
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Matched),level_shift,0.619474751192376
mean_reverting,ETHUSDT,2024-01-02,6,RRCF,level_shift,0.6849938458011168
mean_reverting,ETHUSDT,2024-01-02,6,Fixed EMA,point,0.9979886710239652
mean_reverting,ETHUSDT,2024-01-02,6,Load Adaptive EMA,point,0.9983442265795208
mean_reverting,ETHUSDT,2024-01-02,6,Load-Adaptive EMA (BW-Matched),point,0.9941596949891067
mean_reverting,ETHUSDT,2024-01-02,6,KAMA,point,0.9986950980392157
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Default),point,0.9917183006535948
mean_reverting,ETHUSDT,2024-01-02,6,Butterworth (Matched),point,0.9905215686274509
mean_reverting,ETHUSDT,2024-01-02,6,RRCF,point,0.9992919389978214
mean_reverting,ETHUSDT,2024-01-02,7,Fixed EMA,all,0.785814966053894
mean_reverting,ETHUSDT,2024-01-02,7,Load Adaptive EMA,all,0.7870732756704755
mean_reverting,ETHUSDT,2024-01-02,7,Load-Adaptive EMA (BW-Matched),all,0.779750420236322
mean_reverting,ETHUSDT,2024-01-02,7,KAMA,all,0.909906518196618
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Default),all,0.7978118039220787
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Matched),all,0.795127692578646
mean_reverting,ETHUSDT,2024-01-02,7,RRCF,all,0.8517120641121301
mean_reverting,ETHUSDT,2024-01-02,7,Fixed EMA,level_shift,0.5331766585110178
mean_reverting,ETHUSDT,2024-01-02,7,Load Adaptive EMA,level_shift,0.522001197173163
mean_reverting,ETHUSDT,2024-01-02,7,Load-Adaptive EMA (BW-Matched),level_shift,0.5227775355852607
mean_reverting,ETHUSDT,2024-01-02,7,KAMA,level_shift,0.5292497460782419
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Default),level_shift,0.5647770506627676
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Matched),level_shift,0.5649249195769305
mean_reverting,ETHUSDT,2024-01-02,7,RRCF,level_shift,0.6323897295047625
mean_reverting,ETHUSDT,2024-01-02,7,Fixed EMA,point,0.9977676470588235
mean_reverting,ETHUSDT,2024-01-02,7,Load Adaptive EMA,point,0.998227668845316
mean_reverting,ETHUSDT,2024-01-02,7,Load-Adaptive EMA (BW-Matched),point,0.9948931372549019
mean_reverting,ETHUSDT,2024-01-02,7,KAMA,point,0.9987058823529412
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Default),point,0.9926599128540305
mean_reverting,ETHUSDT,2024-01-02,7,Butterworth (Matched),point,0.9925583877995643
mean_reverting,ETHUSDT,2024-01-02,7,RRCF,point,0.9991612200435729
mean_reverting,XRPUSDT,2024-01-04,8,Fixed EMA,all,0.8477484650884322
mean_reverting,XRPUSDT,2024-01-04,8,Load Adaptive EMA,all,0.8309511673149379
mean_reverting,XRPUSDT,2024-01-04,8,Load-Adaptive EMA (BW-Matched),all,0.8463543321756293
mean_reverting,XRPUSDT,2024-01-04,8,KAMA,all,0.9065430072743721
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Default),all,0.856333913586681
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Matched),all,0.8541455557240083
mean_reverting,XRPUSDT,2024-01-04,8,RRCF,all,0.8732421729099085
mean_reverting,XRPUSDT,2024-01-04,8,Fixed EMA,level_shift,0.6288731875149575
mean_reverting,XRPUSDT,2024-01-04,8,Load Adaptive EMA,level_shift,0.5811983440110513
mean_reverting,XRPUSDT,2024-01-04,8,Load-Adaptive EMA (BW-Matched),level_shift,0.6392054614840217
mean_reverting,XRPUSDT,2024-01-04,8,KAMA,level_shift,0.5602874786233641
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Default),level_shift,0.6771396553692065
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Matched),level_shift,0.677498272608362
mean_reverting,XRPUSDT,2024-01-04,8,RRCF,level_shift,0.6631467869220311
mean_reverting,XRPUSDT,2024-01-04,8,Fixed EMA,point,0.998393137254902
mean_reverting,XRPUSDT,2024-01-04,8,Load Adaptive EMA,point,0.9983715686274509
mean_reverting,XRPUSDT,2024-01-04,8,Load-Adaptive EMA (BW-Matched),point,0.9982549019607843
mean_reverting,XRPUSDT,2024-01-04,8,KAMA,point,0.9989107843137255
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Default),point,0.9975328976034858
mean_reverting,XRPUSDT,2024-01-04,8,Butterworth (Matched),point,0.9974755991285402
mean_reverting,XRPUSDT,2024-01-04,8,RRCF,point,0.9994607843137255
mean_reverting,BNBUSDT,2024-01-25,9,Fixed EMA,all,0.8353794990260951
mean_reverting,BNBUSDT,2024-01-25,9,Load Adaptive EMA,all,0.7977353101758639
mean_reverting,BNBUSDT,2024-01-25,9,Load-Adaptive EMA (BW-Matched),all,0.8275212678308407
mean_reverting,BNBUSDT,2024-01-25,9,KAMA,all,0.8860280317933557
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Default),all,0.8723751149891499
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Matched),all,0.8719680761533388
mean_reverting,BNBUSDT,2024-01-25,9,RRCF,all,0.8836348909665097
mean_reverting,BNBUSDT,2024-01-25,9,Fixed EMA,level_shift,0.6247890155620633
mean_reverting,BNBUSDT,2024-01-25,9,Load Adaptive EMA,level_shift,0.5527847582018492
mean_reverting,BNBUSDT,2024-01-25,9,Load-Adaptive EMA (BW-Matched),level_shift,0.6096421338730994
mean_reverting,BNBUSDT,2024-01-25,9,KAMA,level_shift,0.5770024512799532
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Default),level_shift,0.6880066899669979
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Matched),level_shift,0.691000842021476
mean_reverting,BNBUSDT,2024-01-25,9,RRCF,level_shift,0.6818723396423223
mean_reverting,BNBUSDT,2024-01-25,9,Fixed EMA,point,0.9983607843137254
mean_reverting,BNBUSDT,2024-01-25,9,Load Adaptive EMA,point,0.9983607843137255
mean_reverting,BNBUSDT,2024-01-25,9,Load-Adaptive EMA (BW-Matched),point,0.9983607843137254
mean_reverting,BNBUSDT,2024-01-25,9,KAMA,point,0.9986274509803921
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Default),point,0.9979045751633986
mean_reverting,BNBUSDT,2024-01-25,9,Butterworth (Matched),point,0.9977984749455338
mean_reverting,BNBUSDT,2024-01-25,9,RRCF,point,0.9994392156862745
mean_reverting,XRPUSDT,2024-01-04,10,Fixed EMA,all,0.8081576905315415
mean_reverting,XRPUSDT,2024-01-04,10,Load Adaptive EMA,all,0.7907549994051436
mean_reverting,XRPUSDT,2024-01-04,10,Load-Adaptive EMA (BW-Matched),all,0.8111065863777089
mean_reverting,XRPUSDT,2024-01-04,10,KAMA,all,0.8662503585639488
mean_reverting,XRPUSDT,2024-01-04,10,Butterworth (Default),all,0.8314156023724268
mean_reverting,XRPUSDT,2024-01-04,10,Butterworth (Matched),all,0.8309569053944466
mean_reverting,XRPUSDT,2024-01-04,10,RRCF,all,0.858103571154775
mean_reverting,XRPUSDT,2024-01-04,10,Fixed EMA,level_shift,0.6093974132457284
mean_reverting,XRPUSDT,2024-01-04,10,Load Adaptive EMA,level_shift,0.5607215699539214
mean_reverting,XRPUSDT,2024-01-04,10,Load-Adaptive EMA (BW-Matched),level_shift,0.6178860762805993
